Summary Metric,Value
number of repeated section codes,469
total rows involved in repeated section codes,2498
max duplicate count for a single section code,19

section number,generated id,title/name,level,parentId,parent section number if available,parent title if available,sortOrder
02160,1995-02160-3,Reverse-Osmosis,4,1995-02160-2,02160,Physical Treatment,373
02160,1995-02160-4,Solidification and Stabilization,4,1995-02160-2,02160,Physical Treatment,374
02170,1995-02170,Chemical Precipitation,4,1995-02160-2,02160,Physical Treatment,375
02170,1995-02170-2,Chemical Treatment,3,1995-02100,02100,SITE REMEDIATION,376
02170,1995-02170-3,Ion Exchange,4,1995-02170-2,02170,Chemical Treatment,377
02170,1995-02170-4,Neutralization,4,1995-02170-2,02170,Chemical Treatment,378
02180,1995-02180,Incineration,4,1995-02170-2,02170,Chemical Treatment,379
02180,1995-02180-2,Thermal Desorption,4,1995-02170-2,02170,Chemical Treatment,380
02180,1995-02180-3,Thermal Processes,3,1995-02100,02100,SITE REMEDIATION,381
02180,1995-02180-4,Vitrification,4,1995-02180-3,02180,Thermal Processes,382
02190,1995-02190,Aerobic Processes,4,1995-02180-3,02180,Thermal Processes,383
02190,1995-02190-2,Anaerobic Processes,4,1995-02180-3,02180,Thermal Processes,384
02190,1995-02190-3,Biological Processes,3,1995-02100,02100,SITE REMEDIATION,385
02190,1995-02190-4,Bio-Remediation,4,1995-02190-3,02190,Biological Processes,386
02210,1995-02210,Boring and Exploratory Drilling,4,1995-02200,02200,SITE PREPARATION,389
02210,1995-02210-2,Core Drilling,4,1995-02200,02200,SITE PREPARATION,390
02210,1995-02210-3,Geophysical Investigations,4,1995-02200,02200,SITE PREPARATION,391
02210,1995-02210-4,Groundwater Monitoring,4,1995-02200,02200,SITE PREPARATION,392
02210,1995-02210-5,Groundwater Monitoring,4,1995-02200,02200,SITE PREPARATION,393
02210,1995-02210-6,Seismic Investigation,4,1995-02200,02200,SITE PREPARATION,394
02210,1995-02210-7,Standard Penetration Testing,4,1995-02200,02200,SITE PREPARATION,395
02210,1995-02210-8,Subsurface Investigation,3,1995-02200,02200,SITE PREPARATION,396
02210,1995-02210-9,Test Pits,4,1995-02210-8,02210,Subsurface Investigation,397
02220,1995-02220,Building Demolition,4,1995-02210-8,02210,Subsurface Investigation,398
02220,1995-02220-2,Minor Site Demolition for Remodeling,4,1995-02210-8,02210,Subsurface Investigation,399
02220,1995-02220-3,Selective Site Demolition,4,1995-02210-8,02210,Subsurface Investigation,400
02220,1995-02220-4,Site Demolition,3,1995-02200,02200,SITE PREPARATION,401
02230,1995-02230,Clearing and Grubbing,4,1995-02220-4,02220,Site Demolition,402
02230,1995-02230-2,Selective Clearing,4,1995-02220-4,02220,Site Demolition,403
02230,1995-02230-3,Selective Tree Removal and Trimming,4,1995-02220-4,02220,Site Demolition,404
02230,1995-02230-4,Site Clearing,3,1995-02200,02200,SITE PREPARATION,405
02230,1995-02230-5,Sod Stripping,4,1995-02230-4,02230,Site Clearing,406
02230,1995-02230-6,Stripping and Stockpiling of Soil,4,1995-02230-4,02230,Site Clearing,407
02230,1995-02230-7,Tree Pruning,4,1995-02230-4,02230,Site Clearing,408
02250,1995-02250,Foundation Grouting,4,1995-02240,02240,Dewatering,410
02250,1995-02250-2,Grillages,4,1995-02240,02240,Dewatering,411
02250,1995-02250-3,Needle Beams,4,1995-02240,02240,Dewatering,412
02250,1995-02250-4,Sheetpiling,4,1995-02240,02240,Dewatering,413
02250,1995-02250-5,Shoring,4,1995-02240,02240,Dewatering,414
02250,1995-02250-6,Shoring and Underpinning,3,1995-02200,02200,SITE PREPARATION,415
02250,1995-02250-7,Slabjacking,4,1995-02250-6,02250,Shoring and Underpinning,416
02250,1995-02250-8,Soil Stabilization,4,1995-02250-6,02250,Shoring and Underpinning,417
02250,1995-02250-9,Underpinning,4,1995-02250-6,02250,Shoring and Underpinning,418
02250,1995-02250-10,Vibroflotation and Densification,4,1995-02250-6,02250,Shoring and Underpinning,419
02260,1995-02260,Anchor Tiebacks,4,1995-02250-6,02250,Shoring and Underpinning,420
02260,1995-02260-2,Cofferdams,4,1995-02250-6,02250,Shoring and Underpinning,421
02260,1995-02260-3,Cribbing and Walers,4,1995-02250-6,02250,Shoring and Underpinning,422
02260,1995-02260-4,Excavation Support and Protection,3,1995-02200,02200,SITE PREPARATION,423
02260,1995-02260-5,Ground Freezing,4,1995-02260-4,02260,Excavation Support and Protection,424
02260,1995-02260-6,Reinforced Earth,4,1995-02260-4,02260,Excavation Support and Protection,425
02260,1995-02260-7,Slurry Wall Construction,4,1995-02260-4,02260,Excavation Support and Protection,426
02260,1995-02260-8,Soil and Rock Anchors,4,1995-02260-4,02260,Excavation Support and Protection,427
02260,1995-02260-9,Soil and Rock Anchors,4,1995-02260-4,02260,Excavation Support and Protection,428
02310,1995-02310,Finish Grading,4,1995-02300,02300,EARTHWORK,433
02310,1995-02310-2,Grading,3,1995-02300,02300,EARTHWORK,434
02310,1995-02310-3,Rough Grading,4,1995-02310-2,02310,Grading,435
02315,1995-02315,Backfill,4,1995-02310-2,02310,Grading,436
02315,1995-02315-2,Borrow Excavation,4,1995-02310-2,02310,Grading,437
02315,1995-02315-3,Compaction,4,1995-02310-2,02310,Grading,438
02315,1995-02315-4,Excavation,4,1995-02310-2,02310,Grading,439
02315,1995-02315-5,Excavation and Fill,3,1995-02300,02300,EARTHWORK,440
02315,1995-02315-6,Fill,4,1995-02315-5,02315,Excavation and Fill,441
02315,1995-02315-7,Trenching,4,1995-02315-5,02315,Excavation and Fill,442
02330,1995-02330,Armoring,4,1995-02325,02325,Dredging,444
02330,1995-02330-2,Earth Dams,4,1995-02325,02325,Dredging,445
02330,1995-02330-3,Embankment,3,1995-02300,02300,EARTHWORK,446
02330,1995-02330-4,Soil Embankment,4,1995-02330-3,02330,Embankment,447
02335,1995-02335,Pre-watering of Excavation Areas,4,1995-02330-3,02330,Embankment,448
02335,1995-02335-2,Reconditioning,4,1995-02330-3,02330,Embankment,449
02335,1995-02335-3,Reconditioning,4,1995-02330-3,02330,Embankment,450
02335,1995-02335-4,Subgrade and Roadbed,3,1995-02300,02300,EARTHWORK,451
02335,1995-02335-5,Subgrade Modification,4,1995-02335-4,02335,Subgrade and Roadbed,452
02335,1995-02335-6,Subgrade Modification,4,1995-02335-4,02335,Subgrade and Roadbed,453
02340,1995-02340,Asphalt Soil Stabilization,4,1995-02335-4,02335,Subgrade and Roadbed,454
02340,1995-02340-2,Cement Soil Stabilization,4,1995-02335-4,02335,Subgrade and Roadbed,455
02340,1995-02340-3,Geotextile Soil Stabilization and Layer Separation,4,1995-02335-4,02335,Subgrade and Roadbed,456
02340,1995-02340-4,Lime Slurry Soil Stabilization,4,1995-02335-4,02335,Subgrade and Roadbed,457
02340,1995-02340-5,Lime Soil Stabilization,4,1995-02335-4,02335,Subgrade and Roadbed,458
02340,1995-02340-6,Pressure Grouting Soil Stabilization,4,1995-02335-4,02335,Subgrade and Roadbed,459
02340,1995-02340-7,Soil Stabilization,3,1995-02300,02300,EARTHWORK,460
02360,1995-02360,Rodent Control,4,1995-02340-7,02340,Soil Stabilization,461
02360,1995-02360-2,Soil Treatment,3,1995-02300,02300,EARTHWORK,462
02360,1995-02360-3,Termite Control,4,1995-02360-2,02360,Soil Treatment,463
02360,1995-02360-4,Vegetation Control,4,1995-02360-2,02360,Soil Treatment,464
02370,1995-02370,Cement Concrete Paving for Stream Beds,4,1995-02360-2,02360,Soil Treatment,465
02370,1995-02370-2,Erosion and Sedimentation Control,3,1995-02300,02300,EARTHWORK,466
02370,1995-02370-3,Erosion Control Blankets and Mats,4,1995-02370-2,02370,Erosion and Sedimentation Control,467
02370,1995-02370-4,Gabions,4,1995-02370-2,02370,Erosion and Sedimentation Control,470
02370,1995-02370-5,Geogrids,4,1995-02370-2,02370,Erosion and Sedimentation Control,471
02370,1995-02370-6,Geotextile Sedimentation and Erosion,4,1995-02370-2,02370,Erosion and Sedimentation Control,472
02370,1995-02370-7,Mulch Control Netting,4,1995-02370-2,02370,Erosion and Sedimentation Control,475
02370,1995-02370-8,Paved Energy Dissipators,4,1995-02370-2,02370,Erosion and Sedimentation Control,476
02370,1995-02370-9,Riprap and Rock Lining,4,1995-02370-2,02370,Erosion and Sedimentation Control,477
02370,1995-02370-10,Rock Barriers,4,1995-02370-2,02370,Erosion and Sedimentation Control,478
02370,1995-02370-11,Rock Basins,4,1995-02370-2,02370,Erosion and Sedimentation Control,479
02370,1995-02370-12,Rock Energy Dissipators,4,1995-02370-2,02370,Erosion and Sedimentation Control,480
02370,1995-02370-13,Slope Paving,4,1995-02370-2,02370,Erosion and Sedimentation Control,481
02370,1995-02370-14,Synthetic Erosion Control and Revegetation Mats,4,1995-02370-2,02370,Erosion and Sedimentation Control,482
02370,1995-02370-15,Turf Reinforcement Mats,4,1995-02370-2,02370,Erosion and Sedimentation Control,483
02370,1995-02370-16,Water Course and Slope Erosion Protection,4,1995-02370-2,02370,Erosion and Sedimentation Control,484
02390,1995-02390,Breakwaters,4,1995-02380,02380,Scour Protection,486
02390,1995-02390-2,Groins,4,1995-02380,02380,Scour Protection,487
02390,1995-02390-3,Jetties,4,1995-02380,02380,Scour Protection,488
02390,1995-02390-4,Moles,4,1995-02380,02380,Scour Protection,489
02390,1995-02390-5,Revetments,4,1995-02380,02380,Scour Protection,490
02390,1995-02390-6,Seawalls,4,1995-02380,02380,Scour Protection,491
02390,1995-02390-7,Shoreline Protection and Mooring Structures,3,1995-02300,02300,EARTHWORK,492
02410,1995-02410,Compressed Air Tunneling,4,1995-02400,02400,"TUNNELING, BORING, AND JACKING",494
02410,1995-02410-2,Muck Disposal,4,1995-02400,02400,"TUNNELING, BORING, AND JACKING",495
02410,1995-02410-3,Rock Excavation - Drill and Blast,4,1995-02400,02400,"TUNNELING, BORING, AND JACKING",496
02410,1995-02410-4,Rock Excavation - Tunnel Boring Machine (TBM),4,1995-02400,02400,"TUNNELING, BORING, AND JACKING",497
02410,1995-02410-5,Soft Ground Shield-Driven Tunneling,4,1995-02400,02400,"TUNNELING, BORING, AND JACKING",498
02410,1995-02410-6,Tunnel Excavation,3,1995-02400,02400,"TUNNELING, BORING, AND JACKING",499
02420,1995-02420,Initial Tunnel Support Systems,3,1995-02400,02400,"TUNNELING, BORING, AND JACKING",500
02420,1995-02420-2,Prefabricated Steel Tunnel Linings,4,1995-02420,02420,Initial Tunnel Support Systems,501
02420,1995-02420-3,Rock Bolting,4,1995-02420,02420,Initial Tunnel Support Systems,502
02420,1995-02420-4,Steel Ribs and Lagging,4,1995-02420,02420,Initial Tunnel Support Systems,503
02425,1995-02425,Cast-in-Place Concrete Tunnel Linings,4,1995-02420,02420,Initial Tunnel Support Systems,504
02425,1995-02425-2,Precast Concrete Tunnel Lining,4,1995-02420,02420,Initial Tunnel Support Systems,505
02425,1995-02425-3,Tunnel Linings,3,1995-02400,02400,"TUNNELING, BORING, AND JACKING",506
02430,1995-02430,Earth Stabilization Chemical Grouting,4,1995-02425-3,02425,Tunnel Linings,507
02430,1995-02430-2,Rock Seam Pressure Grouting,4,1995-02425-3,02425,Tunnel Linings,508
02430,1995-02430-3,Tunnel Grouting,3,1995-02400,02400,"TUNNELING, BORING, AND JACKING",509
02430,1995-02430-4,Tunnel Liner Grouting,4,1995-02430-3,02430,Tunnel Grouting,510
02455,1995-02455,Cast-in-Place Concrete Piles,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,518
02455,1995-02455-2,Composite Piles,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,519
02455,1995-02455-3,Concrete Displacement Piles,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,520
02455,1995-02455-4,Concrete-Filled Steel Piles,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,521
02455,1995-02455-5,Driven Pile Load Tests,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,522
02455,1995-02455-6,Driven Pile Repairs,4,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,525
02455,1995-02455-7,Driven Piles,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,526
02455,1995-02455-8,Precast Concrete Piles,4,1995-02455-7,02455,Driven Piles,527
02455,1995-02455-9,Prestressed Concrete Piles,4,1995-02455-7,02455,Driven Piles,528
02455,1995-02455-10,Sheet Piles,4,1995-02455-7,02455,Driven Piles,529
02455,1995-02455-11,Steel H Piles,4,1995-02455-7,02455,Driven Piles,530
02455,1995-02455-12,Timber Piles,4,1995-02455-7,02455,Driven Piles,531
02455,1995-02455-13,Unfilled Tubular Steel Piles,4,1995-02455-7,02455,Driven Piles,532
02465,1995-02465,Auger Cast Grout Piles,4,1995-02455-7,02455,Driven Piles,533
02465,1995-02465-2,Bored and Augered Pile Load Tests,4,1995-02455-7,02455,Driven Piles,534
02465,1995-02465-3,Bored and Augered Pile Repairs,4,1995-02455-7,02455,Driven Piles,537
02465,1995-02465-4,Bored and Augered Test Piles,4,1995-02455-7,02455,Driven Piles,538
02465,1995-02465-5,Bored and Belled Concrete Piles,4,1995-02455-7,02455,Driven Piles,539
02465,1995-02465-6,Bored and Socketed Piles,4,1995-02455-7,02455,Driven Piles,540
02465,1995-02465-7,Bored Friction Concrete Piles,4,1995-02455-7,02455,Driven Piles,541
02465,1995-02465-8,Bored Piles,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,542
02465,1995-02465-9,Drilled Caissons,4,1995-02465-8,02465,Bored Piles,543
02465,1995-02465-10,Drilled Concrete Piers and Shafts,4,1995-02465-8,02465,Bored Piles,544
02465,1995-02465-11,Uncased Cast-in-Place Concrete Piles,4,1995-02465-8,02465,Bored Piles,545
02475,1995-02475,Box Caissons,4,1995-02465-8,02465,Bored Piles,546
02475,1995-02475-2,Caissons,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,547
02475,1995-02475-3,Excavated Caissons,4,1995-02475-2,02475,Caissons,548
02475,1995-02475-4,Floating Caissons,4,1995-02475-2,02475,Caissons,549
02475,1995-02475-5,Open Caissons,4,1995-02475-2,02475,Caissons,550
02475,1995-02475-6,Pneumatic Caissons,4,1995-02475-2,02475,Caissons,551
02475,1995-02475-7,Sheeted Caissons,4,1995-02475-2,02475,Caissons,552
02480,1995-02480,Anchored Walls,4,1995-02475-2,02475,Caissons,553
02480,1995-02480-2,Concrete Cribbing,4,1995-02475-2,02475,Caissons,554
02480,1995-02480-3,Foundation Walls,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,555
02480,1995-02480-4,Manufactured Modular Walls,4,1995-02480-3,02480,Foundation Walls,556
02480,1995-02480-5,Mechanically Stabilized Earth Walls,4,1995-02480-3,02480,Foundation Walls,557
02480,1995-02480-6,Metal Cribbing,4,1995-02480-3,02480,Foundation Walls,558
02480,1995-02480-7,Permanently Anchored Soldier-Beam Walls,4,1995-02480-3,02480,Foundation Walls,559
02480,1995-02480-8,Slurry Diaphragm Foundation Walls,4,1995-02480-3,02480,Foundation Walls,560
02480,1995-02480-9,Soldier-Beam Walls,4,1995-02480-3,02480,Foundation Walls,561
02490,1995-02490,Anchors,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,562
02490,1995-02490-2,Rock Anchors,4,1995-02490,02490,Anchors,563
02495,1995-02495,Foundation Performance Instrumentation,4,1995-02490,02490,Anchors,564
02495,1995-02495-2,Instrumentation and Monitoring,3,1995-02450,02450,FOUNDATION AND LOAD-BEARING ELEMENTS,565
02510,1995-02510,Cisterns,4,1995-02500,02500,UTILITY SERVICES,567
02510,1995-02510-2,Disinfection of Water Distribution,4,1995-02500,02500,UTILITY SERVICES,568
02510,1995-02510-3,Fire Suppression Water Distribution,4,1995-02500,02500,UTILITY SERVICES,569
02510,1995-02510-4,Site Water,4,1995-02500,02500,UTILITY SERVICES,570
02510,1995-02510-5,Water Distribution,3,1995-02500,02500,UTILITY SERVICES,571
02510,1995-02510-6,Water Supply,4,1995-02510-5,02510,Water Distribution,572
02520,1995-02520,Extraction Wells,4,1995-02510-5,02510,Water Distribution,573
02520,1995-02520-2,Monitoring Wells,4,1995-02510-5,02510,Water Distribution,574
02520,1995-02520-3,Recharge Wells,4,1995-02510-5,02510,Water Distribution,575
02520,1995-02520-4,Test Wells,4,1995-02510-5,02510,Water Distribution,576
02520,1995-02520-5,Water Supply Wells,4,1995-02510-5,02510,Water Distribution,577
02520,1995-02520-6,Well Abandonment,4,1995-02510-5,02510,Water Distribution,578
02520,1995-02520-7,Wells,3,1995-02500,02500,UTILITY SERVICES,579
02530,1995-02530,Gauging Stations,4,1995-02520-7,02520,Wells,580
02530,1995-02530-2,Packaged Lift Stations,4,1995-02520-7,02520,Wells,581
02530,1995-02530-3,Packaged Pumping Stations,4,1995-02520-7,02520,Wells,582
02530,1995-02530-4,Packaged Pumping Stations,4,1995-02520-7,02520,Wells,583
02530,1995-02530-5,Packaged Pumping Stations,4,1995-02520-7,02520,Wells,584
02530,1995-02530-6,Sanitary Cleanouts,4,1995-02520-7,02520,Wells,585
02530,1995-02530-7,Sanitary Sewage Systems,4,1995-02520-7,02520,Wells,586
02530,1995-02530-8,"Sanitary Sewer Manholes, Frames, and Covers",4,1995-02520-7,02520,Wells,587
02530,1995-02530-9,Sanitary Sewerage,3,1995-02500,02500,UTILITY SERVICES,588
02530,1995-02530-10,Sewage Collection Lines,4,1995-02530-9,02530,Sanitary Sewerage,589
02530,1995-02530-11,Sewage Force Mains,4,1995-02530-9,02530,Sanitary Sewerage,590
02530,1995-02530-12,Site Sanitary Sewage Lines,4,1995-02530-9,02530,Sanitary Sewerage,591
02540,1995-02540,Drainage Field,4,1995-02530-9,02530,Sanitary Sewerage,592
02540,1995-02540-2,Grease Interceptor,4,1995-02530-9,02530,Sanitary Sewerage,593
02540,1995-02540-3,Sand Filter,4,1995-02530-9,02530,Sanitary Sewerage,594
02540,1995-02540-4,Septic Tank,4,1995-02530-9,02530,Sanitary Sewerage,595
02540,1995-02540-5,Septic Tank Systems,3,1995-02500,02500,UTILITY SERVICES,596
02540,1995-02540-6,Siphon Tank,4,1995-02540-5,02540,Septic Tank Systems,597
02550,1995-02550,Chilled Water Distribution,4,1995-02540-5,02540,Septic Tank Systems,598
02550,1995-02550-2,Hot Water Distribution,4,1995-02540-5,02540,Septic Tank Systems,599
02550,1995-02550-3,Liquid Petroleum Gas Distribution,4,1995-02540-5,02540,Septic Tank Systems,600
02550,1995-02550-4,Natural Gas Distribution,4,1995-02540-5,02540,Septic Tank Systems,601
02550,1995-02550-5,Oil Distribution,4,1995-02540-5,02540,Septic Tank Systems,602
02550,1995-02550-6,Piped Energy Distribution,3,1995-02500,02500,UTILITY SERVICES,603
02550,1995-02550-7,Piped Energy Distribution,3,1995-02500,02500,UTILITY SERVICES,604
02550,1995-02550-8,Steam Distribution,4,1995-02550-7,02550,Piped Energy Distribution,605
02580,1995-02580,Antenna Towers,4,1995-02570,02570,Process Materials Distribution Structures,607
02580,1995-02580-2,Electrical and Communication Structures,3,1995-02500,02500,UTILITY SERVICES,608
02580,1995-02580-3,Lighting Poles and Standards,4,1995-02580-2,02580,Electrical and Communication Structures,609
02580,1995-02580-4,Transmission Towers,4,1995-02580-2,02580,Electrical and Communication Structures,610
02580,1995-02580-5,Underground Ducts and Manholes,4,1995-02580-2,02580,Electrical and Communication Structures,611
02580,1995-02580-6,Underground Ducts and Manholes,4,1995-02580-2,02580,Electrical and Communication Structures,612
02580,1995-02580-7,Utility Poles,4,1995-02580-2,02580,Electrical and Communication Structures,613
02580,1995-02580-8,Utility Poles,4,1995-02580-2,02580,Electrical and Communication Structures,614
02620,1995-02620,Foundation Drainage Piping,4,1995-02610,02610,Pipe Culverts,618
02620,1995-02620-2,Geocomposite Drains,4,1995-02610,02610,Pipe Culverts,619
02620,1995-02620-3,Geotextile Subsurface Drainage Filtration,4,1995-02610,02610,Pipe Culverts,620
02620,1995-02620-4,Pipe Underdrain and Pavement Base Drain,4,1995-02610,02610,Pipe Culverts,621
02620,1995-02620-5,Retaining Wall Drainage Piping,4,1995-02610,02610,Pipe Culverts,622
